source,source_id,name,operator,city,country,latitude,longitude,net_count,ix_count,confidence,source_url,license_note
PeeringDB,12865,GTD Chile - Panamericana,GTD Internet,Santiago,CL,-33.387962,-70.689108,0,0,high,https://www.peeringdb.com/fac/12865,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12877,Aligned Ashburn (IAD-02),Aligned Data Centers,Ashburn,US,39.010562,-77.475185,0,0,high,https://www.peeringdb.com/fac/12877,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12878,Aligned Chicago (ORD-01),Aligned Data Centers,Northlake,US,41.913464,-87.91876,0,0,high,https://www.peeringdb.com/fac/12878,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12879,Aligned Chicago (ORD-02),Aligned Data Centers,Northlake,US,41.913464,-87.91876,0,0,high,https://www.peeringdb.com/fac/12879,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12891,Turk Telekom Atakoy Santrali,Turk Telekomunikasyon Anonim Sirketi,Istanbul,TR,40.982473,28.861046,25,3,high,https://www.peeringdb.com/fac/12891,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12894,Penta Infra Hamburg HAM01,Penta C.V.,Hamburg,DE,53.619052,10.001546,4,0,high,https://www.peeringdb.com/fac/12894,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12895,Penta Infra Cologne CGN01,Penta C.V.,Cologne,DE,50.93382,7.003018,3,0,high,https://www.peeringdb.com/fac/12895,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12906,EC3 Bendigo,Edge Centres Pty Ltd,Golden Square,AU,-36.770625,144.261979,0,0,high,https://www.peeringdb.com/fac/12906,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12913,LEDC - TMW1 - Tamworth,Leading Edge Data Centres,Tamworth,AU,-31.07463,150.92095,4,0,high,https://www.peeringdb.com/fac/12913,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12914,LEDC - DBO1 - Dubbo,Leading Edge Data Centres,Dubbo,AU,-32.241036,148.582016,4,0,high,https://www.peeringdb.com/fac/12914,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12918,Bezeq International Afek Data Center,Bezeq International Ltd,Rosh Ha'Ayin,IL,32.108196,34.969212,4,0,high,https://www.peeringdb.com/fac/12918,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12919,APJII Banten,Asosiasi Penyelenggara Jasa Internet Indonesia,Serang,ID,-6.11942,106.174048,17,3,high,https://www.peeringdb.com/fac/12919,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12920,APJII Sumsel,Asosiasi Penyelenggara Jasa Internet Indonesia,Kota Palembang,ID,-2.951569,104.748297,7,2,high,https://www.peeringdb.com/fac/12920,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12921,TIS Tel Aviv Burla Hub and Data Center,Telecom Italia Sparkle S.p.A.,Tel Aviv,IL,32.111271,34.791378,7,0,high,https://www.peeringdb.com/fac/12921,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12927,Ishan Technologies Baroda,Ishan Netsol Pvt Ltd,Baroda,IN,22.31034,73.173267,1,1,high,https://www.peeringdb.com/fac/12927,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12933,Retelit Avalon 2,Retelit S.p.A.,Settimo Milanese (MI),IT,45.48054,9.067184,6,0,high,https://www.peeringdb.com/fac/12933,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12934,Retelit Avalon 3,Retelit S.p.A.,Milan,IT,45.44797,9.120391,6,0,high,https://www.peeringdb.com/fac/12934,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12935,OpenX - Verbo Divino,Open X Tecnologia Ltda,São Paulo,BR,-23.631157,-46.713528,5,0,high,https://www.peeringdb.com/fac/12935,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12936,EC1 Grafton,Edge Centres Pty Ltd,Grafton,AU,-29.688406,152.936429,0,0,high,https://www.peeringdb.com/fac/12936,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12937,EC5 Albury,Edge Centres Pty Ltd,Albury,AU,-36.083062,146.920769,0,0,high,https://www.peeringdb.com/fac/12937,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12950,42 -24 Cambridge,42 - 24 Pty Ltd,Cambridge,AU,-42.829949,147.466249,3,0,high,https://www.peeringdb.com/fac/12950,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12954,kt cloud Yongsan,"kt cloud Co., Ltd",Yongsan-gu,KR,37.535381,126.958805,0,1,high,https://www.peeringdb.com/fac/12954,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12955,STACKIT Ellhofen (DC08),Schwarz IT KG,Ellhofen,DE,49.145913,9.307957,1,0,high,https://www.peeringdb.com/fac/12955,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12957,Digital Realty Brussels BRU3,Digital Realty,Zaventem,BE,50.873683,4.504025,12,2,high,https://www.peeringdb.com/fac/12957,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12958,Digital Realty Brussels BRU4,Digital Realty,Zaventem,BE,50.873683,4.504025,6,2,high,https://www.peeringdb.com/fac/12958,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12964,kt cloud Bundang,"kt cloud Co., Ltd",Seongnam,KR,37.339055,127.109381,1,1,high,https://www.peeringdb.com/fac/12964,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12965,kt cloud Gangnam,"kt cloud Co., Ltd",Gangnam-gu,KR,37.504696,127.041237,1,1,high,https://www.peeringdb.com/fac/12965,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12966,kt cloud Yeouido,"kt cloud Co., Ltd",Yeongdeungpo-Gu,KR,37.52158,126.919139,1,1,high,https://www.peeringdb.com/fac/12966,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12967,kt cloud Namguro,"kt cloud Co., Ltd",Guro-gu,KR,37.485871,126.89153,0,0,high,https://www.peeringdb.com/fac/12967,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12968,kt cloud Daejeon,"kt cloud Co., Ltd",Seo-gu,KR,36.345345,127.384057,0,1,high,https://www.peeringdb.com/fac/12968,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12972,Bezeq International ServerFarm,Bezeq International Ltd,Bnei Zion,IL,32.22171,34.87436,0,0,high,https://www.peeringdb.com/fac/12972,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12975,kt cloud Mokdong(MD1),"kt cloud Co., Ltd",Yangcheon-gu,KR,37.528685,126.871883,1,1,high,https://www.peeringdb.com/fac/12975,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12984,Elea POA2 - Porto Alegre,Elea Data Centers,Porto Alegre,BR,-30.020302,-51.214206,2,1,high,https://www.peeringdb.com/fac/12984,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12993,SDS1 Modiin,SDS Data Service LTD,"Modiin, Macabim- Reut",IL,31.9183,34.9619,6,0,high,https://www.peeringdb.com/fac/12993,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12994,SDS4 Petch Tikva,SDS Data Service LTD,Petach Tikva,IL,32.108831,34.889857,0,0,high,https://www.peeringdb.com/fac/12994,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12995,SDS3 Beit Yehoshua,SDS Data Service LTD,Beit Yehoshua,IL,32.26,34.8562,1,1,high,https://www.peeringdb.com/fac/12995,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12997,Custodian CDC Dartford DA2,CustodianDC LTD.,Dartford,GB,51.453326,0.257853,1,0,high,https://www.peeringdb.com/fac/12997,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,12999,APJII Lampung,Asosiasi Penyelenggara Jasa Internet Indonesia,Kota Bandar Lampung,ID,-5.402546,105.283458,9,2,high,https://www.peeringdb.com/fac/12999,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,13000,IIX-Jogja,Asosiasi Penyelenggara Jasa Internet Indonesia,Kota Yogyakarta,ID,-7.781889,110.374564,21,1,high,https://www.peeringdb.com/fac/13000,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,13001,Connect Cedar Valley,"Connect Des Moines, LLC",Cedar Falls,US,42.474167,-92.458792,0,0,high,https://www.peeringdb.com/fac/13001,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,13002,APJII Jambi,Asosiasi Penyelenggara Jasa Internet Indonesia,Kota Jambi,ID,-1.612567,103.604559,4,2,high,https://www.peeringdb.com/fac/13002,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,13003,WanXP Datacenter,PT. WANRIAU INDOXP,Pekanbaru,ID,0.53647,101.44471,0,1,high,https://www.peeringdb.com/fac/13003,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,13005,Hexa Data Center,"Hexa Media Sarana, PT",Kampar,ID,0.433267,101.368507,3,0,high,https://www.peeringdb.com/fac/13005,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,13008,APJII Kepri,Asosiasi Penyelenggara Jasa Internet Indonesia,Kota Batam,ID,1.118635,104.048462,9,1,high,https://www.peeringdb.com/fac/13008,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,13009,APJII Jabar,Asosiasi Penyelenggara Jasa Internet Indonesia,Kota Bandung,ID,-6.920441,107.616148,37,3,high,https://www.peeringdb.com/fac/13009,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,13021,Digital Fortress (PTL3),Digital Fortress,Beaverton,US,45.475663,-122.776066,4,0,high,https://www.peeringdb.com/fac/13021,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,13022,Digital Fortress (LYN),Digital Fortress,Lynnwood,US,47.822503,-122.289478,8,0,high,https://www.peeringdb.com/fac/13022,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
